,0
13010,843.0
13011,841.0
13012,120.0
13013,886.0
13014,336.0
13015,999.0
13016,466.0
13017,376.0
13018,49.0
13019,811.0
13020,49.0
13021,111.0
13022,867.0
13023,414.0
13024,129.0
13025,467.0
13026,495.0
13027,220.0
13028,410.0
13029,823.0
13030,346.0
13031,67.0
13032,533.0
13033,47.0
13034,520.0
13035,418.0
13036,585.0
13037,780.0
13038,929.0
13039,273.0
13040,738.0
13041,426.0
13042,345.0
13043,537.0
13044,105.0
13045,863.0
13046,342.0
13047,336.0
13048,239.0
13049,631.0
13050,885.0
13051,823.0
13052,465.0
13053,151.0
13054,118.0
13055,404.0
13056,943.0
13057,751.0
13058,229.0
13059,854.0
13060,926.0
13061,506.0
13062,107.0
13063,982.0
13064,935.0
13065,171.0
13066,440.0
13067,306.0
13068,227.0
13069,0.0
13070,474.0
13071,973.0
13072,624.0
13073,281.0
13074,676.0
13075,778.0
13076,245.0
13077,23.0
13078,52.0
13079,492.0
13080,879.0
13081,381.0
13082,850.0
13083,478.0
13084,703.0
13085,792.0
13086,136.0
13087,700.0
13088,904.0
13089,974.0
13090,136.0
13091,749.0
13092,322.0
13093,305.0
13094,552.0
13095,678.0
13096,780.0
13097,955.0
13098,212.0
13099,906.0
13100,739.0
13101,157.0
13102,880.0
13103,810.0
13104,557.0
13105,571.0
13106,124.0
13107,283.0
13108,30.0
13109,683.0
13110,274.0
13111,446.0
13112,778.0
13113,995.0
13114,680.0
13115,809.0
13116,21.0
13117,120.0
13118,812.0
13119,714.0
13120,782.0
13121,862.0
13122,223.0
13123,519.0
13124,172.0
13125,236.0
13126,508.0
13127,311.0
13128,281.0
13129,278.0
13130,127.0
13131,75.0
13132,359.0
13133,938.0
13134,149.0
13135,10.0
13136,697.0
13137,365.0
13138,563.0
13139,722.0
13140,451.0
13141,216.0
13142,481.0
13143,271.0
13144,522.0
13145,133.0
13146,995.0
13147,138.0
13148,296.0
13149,598.0
13150,535.0
13151,82.0
13152,156.0
13153,751.0
13154,78.0
13155,406.0
13156,42.0
13157,605.0
13158,566.0
13159,790.0
13160,117.0
13161,412.0
13162,730.0
13163,230.0
13164,984.0
13165,522.0
13166,410.0
13167,834.0
13168,621.0
13169,473.0
13170,605.0
13171,205.0
13172,596.0
13173,155.0
13174,15.0
13175,765.0
13176,980.0
13177,930.0
13178,966.0
13179,393.0
13180,261.0
13181,192.0
13182,405.0
13183,116.0
13184,629.0
13185,888.0
13186,889.0
13187,734.0
13188,515.0
13189,372.0
13190,621.0
13191,640.0
13192,342.0
13193,975.0
13194,279.0
13195,100.0
13196,793.0
13197,362.0
13198,881.0
13199,919.0
13200,713.0
13201,152.0
13202,210.0
13203,565.0
13204,853.0
13205,728.0
13206,773.0
13207,935.0
13208,581.0
13209,833.0
13210,231.0
13211,330.0
13212,852.0
13213,614.0
13214,149.0
13215,661.0
13216,182.0
13217,867.0
13218,553.0
13219,397.0
13220,87.0
13221,164.0
13222,556.0
13223,840.0
13224,124.0
13225,663.0
13226,372.0
13227,225.0
13228,630.0
13229,584.0
13230,783.0
13231,572.0
13232,426.0
13233,290.0
13234,62.0
13235,608.0
13236,158.0
13237,328.0
13238,123.0
13239,930.0
13240,126.0
13241,970.0
13242,612.0
13243,814.0
13244,453.0
13245,149.0
13246,138.0
13247,905.0
13248,494.0
13249,957.0
13250,234.0
13251,482.0
13252,184.0
13253,257.0
13254,65.0
13255,328.0
13256,355.0
13257,561.0
13258,354.0
13259,912.0
13260,981.0
13261,776.0
13262,741.0
13263,878.0
13264,184.0
13265,616.0
13266,964.0
13267,13.0
13268,840.0
13269,730.0
13270,155.0
13271,465.0
13272,844.0
13273,815.0
13274,541.0
13275,771.0
13276,312.0
13277,930.0
13278,306.0
13279,698.0
13280,776.0
13281,402.0
13282,13.0
13283,898.0
13284,247.0
13285,434.0
13286,476.0
13287,537.0
13288,415.0
13289,458.0
13290,864.0
13291,255.0
13292,126.0
13293,296.0
13294,918.0
13295,670.0
13296,918.0
13297,230.0
13298,41.0
13299,28.0
13300,733.0
13301,334.0
13302,806.0
13303,681.0
13304,593.0
13305,252.0
13306,487.0
13307,988.0
13308,989.0
13309,620.0
13310,4.0
13311,115.0
13312,439.0
13313,4.0
13314,143.0
13315,712.0
13316,129.0
13317,412.0
13318,333.0
13319,625.0
13320,861.0
13321,14.0
13322,99.0
13323,944.0
13324,701.0
13325,183.0
13326,765.0
13327,259.0
13328,913.0
13329,874.0
13330,126.0
13331,330.0
13332,967.0
13333,265.0
13334,620.0
13335,625.0
13336,32.0
13337,301.0
13338,485.0
13339,135.0
13340,939.0
13341,863.0
13342,423.0
13343,679.0
13344,883.0
13345,750.0
13346,128.0
13347,676.0
13348,272.0
13349,925.0
13350,6.0
13351,534.0
13352,230.0
13353,713.0
13354,616.0
13355,423.0
13356,390.0
13357,542.0
13358,212.0
13359,610.0
13360,962.0
13361,693.0
13362,188.0
13363,348.0
13364,158.0
13365,67.0
13366,832.0
13367,701.0
13368,326.0
13369,610.0
13370,703.0
13371,355.0
13372,834.0
13373,524.0
13374,270.0
13375,619.0
13376,33.0
13377,297.0
13378,918.0
13379,178.0
13380,511.0
13381,71.0
13382,405.0
13383,734.0
13384,716.0
13385,870.0
13386,239.0
13387,927.0
13388,246.0
13389,60.0
13390,991.0
13391,429.0
13392,516.0
13393,323.0
13394,763.0
13395,500.0
13396,399.0
13397,625.0
13398,166.0
13399,172.0
13400,678.0
13401,249.0
13402,896.0
13403,312.0
13404,93.0
13405,698.0
13406,367.0
13407,159.0
13408,400.0
13409,590.0
13410,717.0
13411,88.0
13412,55.0
13413,923.0
13414,548.0
13415,675.0
13416,733.0
13417,527.0
13418,958.0
13419,206.0
13420,51.0
13421,221.0
13422,575.0
13423,451.0
13424,601.0
13425,349.0
13426,128.0
13427,480.0
13428,252.0
13429,641.0
13430,816.0
13431,546.0
13432,170.0
13433,409.0
13434,887.0
13435,690.0
13436,731.0
13437,824.0
13438,835.0
13439,289.0
13440,726.0
13441,665.0
13442,394.0
13443,450.0
13444,520.0
13445,769.0
13446,645.0
13447,381.0
13448,903.0
13449,332.0
13450,877.0
13451,681.0
13452,31.0
13453,513.0
13454,790.0
13455,288.0
13456,485.0
13457,151.0
13458,457.0
13459,471.0
13460,312.0
13461,462.0
13462,725.0
13463,397.0
13464,697.0
13465,29.0
13466,912.0
13467,100.0
13468,715.0
13469,226.0
13470,518.0
13471,660.0
13472,482.0
13473,479.0
13474,349.0
13475,424.0
13476,665.0
13477,594.0
13478,665.0
13479,481.0
13480,922.0
13481,113.0
13482,624.0
13483,978.0
13484,100.0
13485,666.0
13486,626.0
13487,64.0
13488,796.0
13489,410.0
13490,217.0
13491,175.0
13492,642.0
13493,953.0
13494,108.0
13495,196.0
13496,517.0
13497,604.0
13498,904.0
13499,370.0
13500,29.0
13501,298.0
13502,457.0
13503,491.0
13504,66.0
13505,856.0
13506,528.0
13507,382.0
13508,243.0
13509,414.0
13510,744.0
13511,434.0
13512,849.0
13513,865.0
13514,584.0
13515,567.0
13516,897.0
13517,245.0
13518,468.0
13519,104.0
13520,67.0
13521,49.0
13522,630.0
13523,291.0
13524,899.0
13525,719.0
13526,298.0
13527,704.0
13528,228.0
13529,676.0
13530,319.0
13531,723.0
13532,876.0
13533,610.0
13534,235.0
13535,163.0
13536,390.0
13537,231.0
13538,96.0
13539,323.0
13540,17.0
13541,218.0
13542,996.0
13543,179.0
13544,381.0
13545,393.0
13546,258.0
13547,166.0
13548,567.0
13549,747.0
13550,764.0
13551,507.0
13552,964.0
13553,911.0
13554,226.0
13555,939.0
13556,318.0
13557,189.0
13558,182.0
13559,891.0
13560,912.0
13561,986.0
13562,716.0
13563,385.0
13564,507.0
13565,196.0
13566,754.0
13567,231.0
13568,971.0
13569,905.0
13570,894.0
13571,560.0
13572,322.0
13573,545.0
13574,374.0
13575,188.0
13576,654.0
13577,138.0
13578,765.0
13579,119.0
13580,952.0
13581,139.0
13582,211.0
13583,995.0
13584,629.0
13585,44.0
13586,123.0
13587,628.0
13588,710.0
13589,599.0
13590,842.0
13591,710.0
13592,549.0
13593,863.0
13594,402.0
13595,280.0
13596,577.0
13597,72.0
13598,916.0
13599,606.0
13600,836.0
13601,948.0
13602,655.0
13603,520.0
13604,671.0
13605,890.0
13606,111.0
13607,421.0
13608,14.0
13609,68.0
13610,426.0
13611,714.0
13612,158.0
13613,470.0
13614,898.0
13615,677.0
13616,964.0
13617,535.0
13618,369.0
13619,768.0
13620,996.0
13621,186.0
13622,890.0
13623,689.0
13624,480.0
13625,186.0
13626,746.0
13627,112.0
13628,635.0
13629,198.0
13630,578.0
13631,160.0
13632,204.0
13633,529.0
13634,375.0
13635,729.0
13636,849.0
13637,582.0
13638,377.0
13639,102.0
13640,318.0
13641,750.0
13642,273.0
13643,676.0
13644,713.0
13645,618.0
13646,724.0
13647,62.0
13648,273.0
13649,663.0
13650,225.0
13651,274.0
13652,756.0
13653,125.0
13654,335.0
13655,362.0
13656,183.0
13657,206.0
13658,948.0
13659,315.0
13660,564.0
13661,886.0
13662,373.0
13663,699.0
13664,902.0
13665,238.0
13666,15.0
13667,781.0
13668,556.0
13669,365.0
13670,32.0
13671,65.0
13672,402.0
13673,739.0
13674,775.0
13675,53.0
13676,592.0
13677,318.0
13678,453.0
13679,620.0
13680,661.0
13681,187.0
13682,135.0
13683,189.0
13684,535.0
13685,626.0
13686,348.0
13687,277.0
13688,687.0
13689,573.0
13690,532.0
13691,761.0
13692,8.0
13693,670.0
13694,31.0
13695,147.0
13696,177.0
13697,867.0
13698,633.0
13699,910.0
13700,992.0
13701,133.0
13702,551.0
13703,605.0
13704,308.0
13705,329.0
13706,614.0
13707,160.0
13708,799.0
13709,566.0
13710,278.0
13711,141.0
13712,407.0
13713,163.0
13714,145.0
13715,265.0
13716,707.0
13717,277.0
13718,582.0
13719,715.0
13720,551.0
13721,882.0
13722,716.0
13723,953.0
13724,765.0
13725,942.0
13726,944.0
13727,429.0
13728,911.0
13729,72.0
13730,583.0
13731,987.0
13732,565.0
13733,281.0
13734,841.0
13735,637.0
13736,539.0
13737,385.0
13738,544.0
13739,244.0
13740,572.0
13741,696.0
13742,413.0
13743,336.0
13744,882.0
13745,166.0
13746,620.0
13747,243.0
13748,889.0
13749,968.0
13750,408.0
13751,318.0
13752,839.0
13753,188.0
13754,620.0
13755,852.0
13756,760.0
13757,916.0
13758,8.0
13759,315.0
13760,567.0
13761,565.0
13762,103.0
13763,277.0
13764,859.0
13765,63.0
13766,827.0
13767,517.0
13768,731.0
13769,719.0
13770,596.0
13771,106.0
13772,464.0
13773,275.0
13774,597.0
13775,169.0
13776,130.0
13777,440.0
13778,274.0
13779,953.0
13780,263.0
13781,581.0
13782,920.0
13783,233.0
13784,507.0
13785,371.0
13786,837.0
13787,905.0
13788,228.0
13789,858.0
13790,952.0
13791,28.0
13792,780.0
13793,425.0
13794,576.0
13795,578.0
13796,733.0
13797,143.0
13798,161.0
13799,688.0
13800,96.0
13801,934.0
13802,427.0
13803,981.0
13804,656.0
13805,785.0
13806,75.0
13807,174.0
13808,125.0
13809,579.0
13810,62.0
13811,825.0
13812,735.0
13813,883.0
13814,115.0
13815,299.0
13816,607.0
13817,510.0
13818,120.0
13819,363.0
13820,537.0
13821,357.0
13822,610.0
13823,301.0
13824,799.0
13825,556.0
13826,91.0
13827,198.0
13828,658.0
13829,121.0
13830,869.0
13831,351.0
13832,780.0
13833,926.0
13834,767.0
13835,701.0
13836,409.0
13837,529.0
13838,103.0
13839,375.0
13840,793.0
13841,948.0
13842,299.0
13843,270.0
13844,29.0
13845,210.0
13846,217.0
13847,345.0
13848,480.0
13849,946.0
13850,248.0
13851,200.0
13852,902.0
13853,650.0
13854,689.0
13855,429.0
13856,364.0
13857,912.0
13858,865.0
13859,454.0
13860,387.0
13861,975.0
13862,532.0
13863,335.0
13864,348.0
13865,1.0
13866,789.0
13867,287.0
13868,735.0
13869,35.0
13870,556.0
13871,227.0
13872,845.0
13873,434.0
13874,449.0
13875,462.0
13876,968.0
13877,899.0
13878,636.0
13879,591.0
13880,361.0
13881,776.0
13882,615.0
13883,174.0
13884,410.0
13885,50.0
13886,741.0
13887,948.0
13888,538.0
13889,925.0
13890,345.0
13891,565.0
13892,840.0
13893,19.0
13894,5.0
13895,417.0
13896,827.0
13897,925.0
13898,600.0
13899,159.0
13900,410.0
13901,806.0
13902,604.0
13903,231.0
13904,482.0
13905,783.0
13906,449.0
13907,319.0
13908,230.0
13909,910.0
13910,326.0
13911,527.0
13912,839.0
13913,864.0
13914,997.0
13915,41.0
13916,431.0
13917,931.0
13918,404.0
13919,704.0
13920,299.0
13921,747.0
13922,963.0
13923,312.0
13924,65.0
13925,570.0
13926,352.0
13927,667.0
13928,630.0
13929,999.0
13930,505.0
13931,463.0
13932,392.0
13933,794.0
13934,854.0
13935,823.0
13936,728.0
13937,87.0
13938,327.0
13939,270.0
13940,682.0
13941,945.0
13942,760.0
13943,142.0
13944,289.0
13945,644.0
13946,512.0
13947,953.0
13948,621.0
13949,988.0
13950,816.0
13951,693.0
13952,672.0
13953,64.0
13954,680.0
13955,277.0
13956,554.0
13957,755.0
13958,533.0
13959,764.0
13960,730.0
13961,357.0
13962,786.0
13963,692.0
13964,94.0
13965,12.0
13966,792.0
13967,720.0
13968,39.0
13969,839.0
13970,138.0
13971,15.0
13972,431.0
13973,448.0
13974,992.0
13975,752.0
13976,188.0
13977,350.0
13978,986.0
13979,559.0
13980,235.0
13981,466.0
13982,810.0
13983,89.0
13984,235.0
13985,486.0
13986,921.0
13987,772.0
13988,235.0
13989,423.0
13990,869.0
13991,654.0
13992,848.0
13993,491.0
13994,949.0
13995,233.0
13996,227.0
13997,363.0
13998,361.0
13999,759.0
14000,309.0
14001,136.0
14002,182.0
14003,373.0
14004,857.0
14005,18.0
14006,178.0
14007,141.0
14008,146.0
14009,520.0
14010,452.0
14011,536.0
14012,140.0
14013,845.0
14014,724.0
14015,427.0
14016,637.0
14017,984.0
14018,897.0
14019,557.0
14020,803.0
14021,450.0
14022,749.0
14023,152.0
14024,428.0
14025,941.0
14026,53.0
14027,142.0
14028,130.0
14029,886.0
14030,923.0
14031,624.0
14032,898.0
14033,479.0
14034,703.0
14035,128.0
14036,200.0
14037,52.0
14038,171.0
14039,385.0
14040,145.0
14041,817.0
14042,209.0
14043,22.0
14044,48.0
14045,140.0
14046,834.0
14047,932.0
14048,834.0
14049,200.0
14050,259.0
14051,552.0
14052,744.0
14053,518.0
14054,485.0
14055,678.0
14056,338.0
14057,387.0
14058,746.0
14059,433.0
14060,682.0
14061,432.0
14062,299.0
14063,379.0
14064,0.0
14065,172.0
14066,595.0
14067,87.0
14068,653.0
14069,110.0
14070,859.0
14071,237.0
14072,886.0
14073,490.0
14074,151.0
14075,744.0
14076,211.0
14077,376.0
14078,809.0
14079,270.0
14080,949.0
14081,111.0
14082,716.0
14083,185.0
14084,907.0
14085,779.0
14086,762.0
14087,778.0
14088,621.0
14089,694.0
14090,972.0
14091,710.0
14092,460.0
14093,680.0
14094,566.0
14095,421.0
14096,459.0
14097,768.0
14098,212.0
14099,167.0
14100,758.0
14101,680.0
14102,704.0
14103,501.0
14104,344.0
14105,414.0
14106,296.0
14107,34.0
14108,421.0
14109,817.0
14110,358.0
14111,366.0
14112,476.0
14113,384.0
14114,141.0
14115,181.0
14116,993.0
14117,370.0
14118,379.0
14119,946.0
14120,211.0
14121,281.0
14122,773.0
14123,851.0
14124,209.0
14125,388.0
14126,78.0
14127,276.0
14128,484.0
14129,68.0
14130,447.0
14131,148.0
14132,364.0
14133,596.0
14134,168.0
14135,779.0
14136,61.0
14137,175.0
14138,259.0
14139,164.0
14140,219.0
14141,18.0
14142,386.0
14143,680.0
14144,977.0
14145,645.0
14146,932.0
14147,778.0
14148,875.0
14149,516.0
14150,632.0
14151,628.0
14152,256.0
14153,218.0
14154,358.0
14155,65.0
14156,253.0
14157,610.0
14158,741.0
14159,3.0
14160,655.0
14161,680.0
14162,797.0
14163,185.0
14164,117.0
14165,786.0
14166,573.0
14167,992.0
14168,454.0
14169,281.0
14170,993.0
14171,48.0
14172,661.0
14173,954.0
14174,406.0
14175,576.0
14176,918.0
14177,146.0
14178,18.0
14179,29.0
14180,298.0
14181,913.0
14182,215.0
14183,484.0
14184,21.0
14185,147.0
14186,995.0
14187,629.0
14188,990.0
14189,630.0
14190,935.0
14191,24.0
14192,284.0
14193,745.0
14194,63.0
14195,619.0
14196,534.0
14197,600.0
14198,419.0
14199,444.0
14200,763.0
14201,114.0
14202,45.0
14203,352.0
14204,767.0
14205,351.0
14206,305.0
14207,540.0
14208,422.0
14209,122.0
14210,330.0
14211,793.0
14212,243.0
14213,350.0
14214,492.0
14215,750.0
14216,41.0
14217,560.0
14218,105.0
14219,185.0
14220,720.0
14221,803.0
14222,21.0
14223,283.0
14224,405.0
14225,957.0
14226,635.0
14227,716.0
14228,264.0
14229,246.0
14230,437.0
14231,774.0
14232,25.0
14233,296.0
14234,247.0
14235,937.0
14236,78.0
14237,869.0
14238,835.0
14239,838.0
14240,684.0
14241,12.0
14242,25.0
14243,219.0
14244,518.0
14245,625.0
14246,906.0
14247,766.0
14248,77.0
14249,782.0
14250,883.0
14251,55.0
14252,578.0
14253,118.0
14254,427.0
14255,194.0
14256,965.0
14257,510.0
14258,607.0
14259,20.0
14260,840.0
14261,263.0
14262,795.0
14263,177.0
14264,768.0
14265,771.0
14266,5.0
14267,539.0
14268,988.0
14269,440.0
14270,508.0
14271,558.0
14272,44.0
14273,727.0
14274,752.0
14275,533.0
14276,981.0
14277,783.0
14278,637.0
14279,154.0
14280,875.0
14281,295.0
14282,258.0
14283,665.0
14284,837.0
14285,941.0
14286,830.0
14287,487.0
14288,230.0
14289,573.0
14290,362.0
14291,49.0
14292,760.0
14293,163.0
14294,434.0
14295,767.0
14296,614.0
14297,538.0
14298,217.0
14299,895.0
14300,106.0
14301,665.0
14302,885.0
14303,348.0
14304,545.0
14305,120.0
14306,151.0
14307,878.0
14308,198.0
14309,703.0
14310,679.0
14311,901.0
14312,871.0
14313,111.0
14314,802.0
14315,380.0
14316,366.0
14317,738.0
14318,411.0
14319,66.0
14320,714.0
14321,706.0
14322,692.0
14323,15.0
14324,8.0
14325,875.0
14326,88.0
14327,119.0
14328,924.0
14329,920.0
14330,264.0
14331,321.0
14332,744.0
14333,354.0
14334,836.0
14335,387.0
14336,901.0
14337,313.0
14338,171.0
14339,136.0
14340,299.0
14341,274.0
14342,722.0
14343,175.0
14344,467.0
14345,992.0
14346,377.0
14347,275.0
14348,334.0
14349,424.0
14350,915.0
14351,737.0
14352,32.0
14353,223.0
14354,933.0
14355,716.0
14356,645.0
14357,401.0
14358,322.0
14359,739.0
14360,301.0
14361,279.0
14362,887.0
14363,858.0
14364,586.0
14365,432.0
14366,639.0
14367,772.0
14368,879.0
14369,344.0
14370,123.0
14371,866.0
14372,173.0
14373,888.0
14374,437.0
14375,974.0
14376,976.0
14377,292.0
14378,570.0
14379,867.0
14380,997.0
14381,903.0
14382,687.0
14383,370.0
14384,568.0
14385,655.0
14386,924.0
14387,897.0
14388,389.0
14389,789.0
14390,644.0
14391,209.0
14392,490.0
14393,989.0
14394,101.0
14395,457.0
14396,684.0
14397,776.0
14398,786.0
14399,308.0
14400,255.0
14401,639.0
14402,311.0
14403,27.0
14404,237.0
14405,319.0
14406,906.0
14407,939.0
14408,744.0
14409,464.0
14410,754.0
14411,637.0
14412,601.0
14413,438.0
14414,320.0
14415,690.0
14416,282.0
14417,978.0
14418,293.0
14419,167.0
14420,926.0
14421,903.0
14422,939.0
14423,147.0
14424,44.0
14425,625.0
14426,378.0
14427,745.0
14428,249.0
14429,672.0
14430,600.0
14431,776.0
14432,618.0
14433,853.0
14434,436.0
14435,441.0
14436,432.0
14437,495.0
14438,228.0
14439,30.0
14440,191.0
14441,630.0
14442,931.0
14443,584.0
14444,397.0
14445,900.0
14446,801.0
14447,12.0
14448,638.0
14449,820.0
14450,398.0
14451,843.0
14452,926.0
14453,391.0
14454,385.0
14455,599.0
14456,202.0
14457,713.0
14458,44.0
14459,762.0
14460,977.0
14461,354.0
14462,605.0
14463,208.0
14464,160.0
14465,804.0
14466,180.0
14467,311.0
14468,234.0
14469,7.0
14470,500.0
14471,203.0
14472,823.0
14473,718.0
14474,558.0
14475,561.0
14476,49.0
14477,377.0
14478,49.0
14479,838.0
14480,142.0
14481,279.0
14482,364.0
14483,57.0
14484,201.0
14485,756.0
14486,359.0
14487,324.0
14488,395.0
14489,792.0
14490,331.0
14491,497.0
14492,549.0
14493,865.0
14494,589.0
14495,530.0
14496,207.0
14497,39.0
14498,683.0
14499,671.0
14500,44.0
14501,648.0
14502,483.0
14503,47.0
14504,642.0
14505,667.0
14506,264.0
14507,511.0
14508,583.0
14509,916.0
14510,326.0
14511,185.0
14512,541.0
14513,872.0
14514,505.0
14515,680.0
14516,29.0
14517,875.0
14518,625.0
14519,573.0
14520,389.0
14521,543.0
14522,680.0
14523,320.0
14524,172.0
14525,546.0
14526,249.0
14527,500.0
14528,980.0
14529,248.0
14530,791.0
14531,783.0
14532,405.0
14533,37.0
14534,493.0
14535,101.0
14536,446.0
14537,34.0
14538,84.0
14539,142.0
14540,815.0
14541,158.0
14542,34.0
14543,228.0
14544,936.0
14545,234.0
14546,884.0
14547,150.0
14548,419.0
14549,178.0
14550,504.0
14551,696.0
14552,692.0
14553,480.0
14554,771.0
14555,78.0
14556,860.0
14557,255.0
14558,600.0
14559,268.0
14560,722.0
14561,587.0
14562,262.0
14563,195.0
14564,488.0
14565,781.0
14566,823.0
14567,496.0
14568,38.0
14569,488.0
14570,966.0
14571,579.0
14572,403.0
14573,321.0
14574,165.0
14575,591.0
14576,133.0
14577,622.0
14578,635.0
14579,497.0
14580,645.0
14581,7.0
14582,945.0
14583,527.0
14584,354.0
14585,666.0
14586,360.0
14587,95.0
14588,719.0
14589,781.0
14590,344.0
14591,509.0
14592,55.0
14593,728.0
14594,167.0
14595,386.0
14596,712.0
14597,215.0
14598,147.0
14599,823.0
14600,688.0
14601,491.0
14602,203.0
14603,981.0
14604,529.0
14605,423.0
14606,915.0
14607,92.0
14608,684.0
14609,774.0
14610,358.0
14611,579.0
14612,97.0
14613,583.0
14614,610.0
14615,536.0
14616,687.0
14617,154.0
14618,143.0
14619,463.0
14620,612.0
14621,632.0
14622,313.0
14623,897.0
14624,391.0
14625,805.0
14626,976.0
14627,878.0
14628,23.0
14629,486.0
14630,159.0
14631,367.0
14632,566.0
14633,339.0
14634,177.0
14635,456.0
14636,237.0
14637,216.0
14638,154.0
14639,84.0
14640,585.0
14641,875.0
14642,426.0
14643,856.0
14644,153.0
14645,233.0
14646,51.0
14647,463.0
14648,822.0
14649,438.0
14650,532.0
14651,673.0
14652,311.0
14653,786.0
14654,385.0
14655,670.0
14656,244.0
14657,796.0
14658,488.0
14659,648.0
14660,533.0
14661,652.0
14662,305.0
14663,660.0
14664,213.0
14665,830.0
14666,547.0
14667,227.0
14668,221.0
14669,900.0
14670,563.0
14671,851.0
14672,977.0
14673,842.0
14674,858.0
14675,679.0
14676,94.0
14677,802.0
14678,192.0
14679,216.0
14680,965.0
14681,32.0
14682,253.0
14683,954.0
14684,916.0
14685,910.0
14686,423.0
14687,135.0
14688,194.0
14689,2.0
14690,322.0
14691,895.0
14692,615.0
14693,804.0
14694,516.0
14695,582.0
14696,716.0
14697,715.0
14698,896.0
14699,740.0
14700,684.0
14701,752.0
14702,422.0
14703,427.0
14704,132.0
14705,193.0
14706,774.0
14707,126.0
14708,921.0
14709,816.0
14710,146.0
14711,200.0
14712,256.0
14713,852.0
14714,185.0
14715,361.0
14716,694.0
14717,406.0
14718,178.0
14719,458.0
14720,319.0
14721,913.0
14722,797.0
14723,331.0
14724,203.0
14725,560.0
14726,729.0
14727,571.0
14728,518.0
14729,317.0
14730,50.0
14731,738.0
14732,900.0
14733,794.0
14734,535.0
14735,310.0
14736,739.0
14737,893.0
14738,491.0
14739,479.0
14740,980.0
14741,420.0
14742,428.0
14743,170.0
14744,215.0
14745,825.0
14746,893.0
14747,229.0
14748,475.0
14749,130.0
14750,465.0
14751,88.0
14752,13.0
14753,588.0
14754,989.0
14755,8.0
14756,917.0
14757,172.0
14758,324.0
14759,782.0
14760,491.0
14761,756.0
14762,71.0
14763,267.0
14764,96.0
14765,634.0
14766,273.0
14767,325.0
14768,538.0
14769,649.0
14770,607.0
14771,319.0
14772,718.0
14773,312.0
14774,405.0
14775,468.0
14776,589.0
14777,877.0
14778,608.0
14779,443.0
14780,650.0
14781,833.0
14782,456.0
14783,914.0
14784,731.0
14785,156.0
14786,954.0
14787,84.0
14788,183.0
14789,538.0
14790,666.0
14791,31.0
14792,406.0
14793,951.0
14794,656.0
14795,264.0
14796,625.0
